YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT,BENCH,BAR,PAN,PBHGT,PDHGT
2005,"Lucas III, John",PG,69.25,154.4,22.63,NA,72.00,92.0,NA,NA,29.0,34.0,10.44,NA,3.14,4,1.040,NA,121.0,126.0
2005,"Lucas, David",PF,78.50,233.4,26.63,NA,84.00,103.5,NA,NA,NA,NA,NA,NA,NA,17,1.070,NA,NA,NA
2005,"Marshall, Rawle",SG-SF,76.50,186.6,22.42,NA,85.00,104.0,NA,NA,30.5,37.0,11.64,NA,3.21,7,1.111,NA,134.5,141.0
2005,"Maxiell, Jason",PF,77.00,257.6,30.54,NA,87.25,107.0,NA,NA,NA,NA,NA,NA,NA,NA,1.133,NA,NA,NA
2005,"May, Sean",PF,79.00,258.8,29.15,NA,85.25,105.0,NA,NA,30.0,33.0,11.04,NA,3.29,12,1.079,NA,135.0,138.0
2005,"McCants, Rashad",SG,74.75,201.0,25.29,NA,82.75,103.5,NA,NA,32.5,34.5,10.39,NA,3.11,15,1.107,NA,136.0,138.0
2005,"McFarlin, Ivan",PF,77.50,228.6,26.76,NA,81.00,105.5,NA,NA,26.5,32.0,10.64,NA,3.27,10,1.045,NA,132.0,137.5
2005,"Mendez, Juan",PF-SF,77.25,231.4,27.26,NA,84.00,106.5,NA,NA,29.0,33.0,11.70,NA,3.24,14,1.087,NA,135.5,139.5
2005,"Miles, Aaron",PG,72.00,174.6,23.68,NA,75.50,94.0,NA,NA,32.0,37.5,10.69,NA,3.22,7,1.049,NA,126.0,131.5
2005,"Myles, Ellis",PF,78.00,255.2,29.49,NA,81.75,105.5,NA,NA,26.0,28.5,12.80,NA,3.42,15,1.048,NA,131.5,134.0
2005,"O'Bannon, Larry",SG,75.00,196.0,24.50,NA,78.00,99.5,NA,NA,31.5,36.5,11.44,NA,3.18,17,1.040,NA,131.0,136.0
2005,"Pasalic, Drago",SF-PF,81.50,238.8,25.27,NA,83.75,108.5,NA,NA,25.0,30.5,12.12,NA,3.48,11,1.028,NA,133.5,139.0
2005,"Paul, Chris",PG,71.75,178.0,24.31,NA,76.25,93.0,NA,NA,32.0,38.0,11.09,NA,3.22,10,1.063,NA,125.0,131.0
2005,"Pittsnogle, Kevin",PF,81.25,259.2,27.60,NA,82.50,106.0,NA,NA,NA,NA,NA,NA,NA,NA,1.015,NA,NA,NA
2005,"Powell, Carlos",SF-PF,77.25,221.8,26.13,NA,82.75,105.0,NA,NA,27.5,34.5,11.54,NA,3.21,12,1.071,NA,132.5,139.5
2005,"Powell, Roger",SF,76.75,218.6,26.09,NA,83.50,104.0,NA,NA,NA,NA,NA,NA,NA,NA,1.088,NA,NA,NA
2005,"Price, Ronnie",PG,72.75,184.8,24.55,NA,77.50,96.5,NA,NA,31.5,39.0,10.49,NA,3.29,11,1.065,NA,128.0,135.5
2005,"Roberson, Anthony",PG,72.75,178.8,23.75,NA,74.75,95.0,NA,NA,31.5,37.0,11.17,NA,3.19,14,1.027,NA,126.5,132.0
2005,"Rush, Brandon",SG-SF,77.00,211.4,25.07,NA,83.25,104.5,NA,NA,32.5,35.0,11.33,NA,3.31,0,1.081,NA,137.0,139.5
2005,"Schenscher, Luke",C,83.75,241.6,24.21,NA,89.00,111.5,NA,NA,23.5,26.5,12.40,NA,3.47,1,1.063,NA,135.0,138.0
2005,"Simien, Wayne",PF,79.25,255.8,28.63,NA,84.00,107.0,NA,NA,27.0,27.5,11.05,NA,3.35,11,1.060,NA,134.0,134.5
2005,"Simmons, Tre",SG-SF,76.00,194.2,23.64,NA,79.50,102.5,NA,NA,27.0,31.5,10.80,NA,3.18,3,1.046,NA,129.5,134.0
2005,"Simon, David",C-PF,80.00,258.8,28.43,NA,87.50,108.0,NA,NA,28.0,33.0,11.98,NA,3.44,18,1.094,NA,136.0,141.0
2005,"Taft, Chris",PF,80.50,261.0,28.31,NA,85.75,109.0,NA,NA,28.5,33.0,11.26,NA,3.27,14,1.065,NA,137.5,142.0
2005,"Thomas, Chris",PG,71.75,176.2,24.06,NA,75.00,95.0,NA,NA,28.5,34.0,10.84,NA,3.33,14,1.045,NA,123.5,129.0
2005,"Thomas, Omar",SF-SG,75.25,200.0,24.83,NA,80.00,102.0,NA,NA,25.0,29.5,11.11,NA,3.27,6,1.063,NA,127.0,131.5
2005,"Thompson, Dijon",SF-SG,78.25,195.8,22.48,NA,81.75,105.5,NA,NA,NA,NA,NA,NA,NA,NA,1.045,NA,NA,NA
2005,"Turiaf, Ronny",PF,80.00,237.8,26.12,NA,85.50,106.5,NA,NA,30.5,33.0,11.50,NA,3.23,15,1.069,NA,137.0,139.5
2005,"Villanueva, Charlie",PF-SF,81.00,236.6,25.35,NA,84.25,109.0,NA,NA,26.0,31.0,10.86,NA,3.30,11,1.040,NA,135.0,140.0
2005,"Warrick, Hakim",PF-SF,79.25,215.0,24.07,NA,86.00,108.0,NA,NA,33.0,38.0,NA,NA,3.22,11,1.085,NA,141.0,146.0
2005,"Webster, Martell",SF,78.00,229.6,26.53,NA,83.00,106.0,NA,NA,28.0,30.5,11.39,NA,3.39,7,1.064,NA,134.0,136.5
2005,"Whaley, Robert",PF-C,80.00,269.4,29.59,NA,86.00,108.0,NA,NA,28.5,33.5,12.11,NA,3.25,15,1.075,NA,136.5,141.5
2005,"Williams, Deron",PG,73.75,202.4,26.16,NA,78.25,98.0,NA,NA,30.0,35.0,10.83,NA,3.25,15,1.061,NA,128.0,133.0
2005,"Williams, Jawad",SF,79.00,218.0,24.56,NA,85.25,106.5,NA,NA,28.0,34.0,11.39,NA,3.23,15,1.079,NA,134.5,140.5
2005,"Williams, Marvin",PF-SF,79.00,228.2,25.70,NA,87.50,108.0,NA,NA,29.5,35.0,11.11,NA,3.17,12,1.108,NA,137.5,143.0
2005,"Wright, Antoine",SF-SG,77.25,202.6,23.87,NA,80.75,104.5,NA,NA,26.5,29.5,11.45,NA,3.41,12,1.045,NA,131.0,134.0
2005,"Wright, Bracey",SG-PG,73.25,186.8,24.47,NA,82.00,100.5,NA,NA,30.0,36.0,11.58,NA,3.27,8,1.119,NA,130.5,136.5
2004,"Allen, Tony",SG,75.50,214.0,26.39,0.0670,81.00,102.0,NA,NA,31.5,36.5,10.70,NA,3.19,17,1.073,NA,133.5,138.5
2004,"Ariza, Trevor",SG-SF,79.00,201.0,22.64,0.0800,86.00,107.5,NA,NA,29.5,32.0,11.63,NA,3.29,8,1.089,NA,137.0,139.5
2004,"Barrett, Andre",PG,68.75,171.0,25.43,0.0670,73.00,92.0,NA,NA,29.0,34.5,10.63,NA,3.08,13,1.062,NA,121.0,126.5
2004,"Bass, Brandon",PF,78.25,246.0,28.24,0.0930,86.50,106.5,NA,NA,31.5,33.0,11.61,NA,3.24,18,1.105,NA,138.0,139.5
2004,"Bobbitt, Tony",SG,74.75,185.0,23.28,0.0730,79.00,100.0,NA,NA,NA,NA,NA,NA,NA,1,1.057,NA,NA,NA
2004,"Boddicker, Brian",SF-PF,79.50,230.0,25.58,0.1120,82.00,105.5,NA,NA,28.0,30.0,10.93,NA,3.25,16,1.031,NA,133.5,135.5
2004,"Bowers, Tim",PG-SG,72.50,181.0,24.21,0.0260,81.00,98.0,NA,NA,37.0,43.5,11.24,NA,3.21,13,1.117,NA,135.0,141.5
2004,"Brown, Andre",PF-C,80.00,236.0,25.92,0.0600,83.00,107.0,NA,NA,32.0,35.5,11.70,NA,3.22,18,1.038,NA,139.0,142.5
2004,"Burks, Antonio",PG,72.00,191.0,25.90,0.0990,78.50,96.5,NA,NA,NA,NA,NA,NA,NA,9,1.090,NA,NA,NA
2004,"Butler, Jackie",C,80.00,263.0,28.89,0.1630,85.50,109.0,NA,NA,23.0,25.0,13.32,NA,3.40,14,1.069,NA,132.0,134.0
2004,"Capin, Aleksandar",PG,72.00,176.0,23.87,0.0930,73.50,94.0,NA,NA,23.0,29.0,11.50,NA,3.27,4,1.021,NA,117.0,123.0
2004,"Chan, Ales",C,84.00,255.0,25.41,0.1480,87.00,113.0,NA,NA,21.0,29.0,12.90,NA,3.62,2,1.036,NA,134.0,142.0
2004,"Childress, Josh",SG-SF,77.75,196.0,22.79,0.0930,83.00,105.0,NA,NA,29.0,36.0,11.95,NA,3.38,11,1.068,NA,134.0,141.0
2004,"Cummings, TJ",SF,79.50,215.0,23.91,0.0670,81.50,106.5,NA,NA,27.0,31.0,11.58,NA,3.12,6,1.025,NA,133.5,137.5
2004,"Daniels, Erik",SF-PF,78.25,223.0,25.60,0.1850,83.00,106.0,NA,NA,31.0,32.0,11.38,NA,3.19,4,1.061,NA,137.0,138.0
2004,"Deng, Luol",SF,79.00,220.0,24.78,0.0670,84.50,108.5,NA,NA,27.5,31.5,11.46,NA,3.34,5,1.070,NA,136.0,140.0
2004,"Douthit, Marcus",C-PF,81.50,223.0,23.60,0.1370,88.00,111.5,NA,NA,25.5,31.5,11.64,NA,3.34,1,1.080,NA,137.0,143.0
2004,"Duhon, Chris",PG,72.00,193.0,26.17,0.0670,78.50,98.0,NA,NA,31.5,35.0,10.45,NA,3.14,7,1.090,NA,129.5,133.0
2004,"Edwards, John",C,83.25,264.0,26.78,0.1410,88.50,113.0,NA,NA,NA,NA,NA,NA,NA,15,1.063,NA,NA,NA
2004,"Emmett, Andre",SG-SF,75.50,216.0,26.64,0.0670,81.00,100.0,NA,NA,NA,NA,NA,NA,NA,NA,1.073,NA,NA,NA
2004,"Farmer, Desmon",SG,76.50,214.0,25.71,0.0530,80.50,103.0,NA,NA,24.0,31.0,10.89,NA,3.20,12,1.052,NA,127.0,134.0
2004,"Flores, Luis",PG-SG,72.50,202.0,27.02,0.0600,79.50,98.5,NA,NA,29.0,32.0,10.97,NA,3.10,15,1.097,NA,127.5,130.5
2004,"Freije, Matt",SF-PF,80.25,234.0,25.54,0.1080,85.00,108.5,NA,NA,29.5,31.0,11.15,NA,3.25,13,1.059,NA,138.0,139.5
2004,"Garnett, Chris",C-PF,80.25,260.0,28.38,0.1480,85.00,108.0,NA,NA,27.0,31.5,11.75,NA,3.36,22,1.059,NA,135.0,139.5
2004,"Gomes, Ryan",SF-PF,78.50,248.0,28.29,NA,86.00,106.5,NA,NA,26.5,30.5,12.49,NA,3.24,9,1.096,NA,133.0,137.0
2004,"Gordon, Ben",PG-SG,73.00,192.0,25.33,0.0530,80.50,99.0,NA,NA,31.5,37.5,11.28,NA,3.19,12,1.103,NA,130.5,136.5
2004,"Harris, Devin",PG,73.75,170.0,21.97,0.0530,79.50,98.5,NA,NA,30.5,37.0,11.03,NA,3.19,5,1.078,NA,129.0,135.5
2004,"Howard, Dwight",PF-C,81.00,240.0,25.72,0.1050,88.50,111.5,NA,NA,30.5,35.5,11.21,NA,3.14,7,1.093,NA,142.0,147.0
2004,"Howell, Rolando",PF,79.50,229.0,25.47,0.1170,84.50,107.0,NA,NA,28.5,34.5,11.91,NA,3.28,NA,1.063,NA,135.5,141.5
2004,"Humphries, Kris",PF,80.25,238.0,25.98,0.0670,84.50,106.5,NA,NA,29.5,36.0,11.33,NA,3.20,22,1.053,NA,136.0,142.5
2004,"Iguodala, Andre",SG-SF,77.75,217.0,25.24,0.0670,83.00,105.5,NA,NA,30.5,34.5,11.17,NA,3.18,4,1.068,NA,136.0,140.0
2004,"Iti, Martin",C-PF,80.50,233.0,25.28,0.1050,89.00,111.5,NA,NA,26.5,32.5,12.28,NA,3.41,13,1.106,NA,138.0,144.0
2004,"Jackson, Luke",SF-SG,78.00,212.0,24.50,0.0800,80.50,103.0,NA,NA,26.5,36.0,11.10,NA,3.24,13,1.032,NA,129.5,139.0
2004,"Jefferson, Al",PF-SF,80.50,263.0,28.53,0.1050,86.50,110.0,NA,NA,28.5,30.0,13.08,NA,3.29,3,1.075,NA,138.5,140.0
2004,"Johnson, Arthur",PF-C,79.00,262.0,29.51,0.1630,87.00,109.0,NA,NA,26.5,28.5,11.81,NA,3.38,14,1.101,NA,135.5,137.5
2004,"Koljevic, Ivan",PG,73.00,172.0,22.69,0.0670,74.50,95.0,NA,NA,26.0,28.5,11.07,NA,3.28,4,1.021,NA,121.0,123.5
2004,"Lamizana, Herve",SF-PF,79.50,210.0,23.36,0.0670,85.50,107.0,NA,NA,NA,NA,NA,NA,NA,NA,1.075,NA,NA,NA
2004,"Lishouk, Sergei",PF-SF,82.25,244.0,25.36,0.1050,84.00,109.5,NA,NA,NA,NA,NA,NA,NA,NA,1.021,NA,NA,NA
2004,"Livingston, Shaun",PG-SG,78.25,186.0,21.36,0.0670,83.00,105.5,NA,NA,26.5,30.0,10.72,NA,3.23,NA,1.061,NA,132.0,135.5
2004,"Lloreda, Jaime",PF,78.75,247.0,28.00,0.0990,81.50,107.0,NA,NA,25.5,29.5,12.93,NA,3.23,6,1.035,NA,132.5,136.5
2004,"Matthews, Bryant",SF-SG,77.75,206.0,23.96,0.0670,84.50,105.5,NA,NA,29.0,34.5,11.08,NA,3.13,13,1.087,NA,134.5,140.0
2004,"Melvin, Marcus",SF-PF,78.75,241.0,27.32,0.1050,84.00,105.5,NA,NA,25.0,30.5,11.81,NA,3.33,11,1.067,NA,130.5,136.0
2004,"Melzer, Rich",PF-SF,79.50,229.0,25.47,0.1240,86.00,107.0,NA,NA,24.5,28.5,11.74,NA,3.39,8,1.082,NA,131.5,135.5
2004,"Minard, Ricky",PG-SG,75.25,198.0,24.58,0.0800,79.00,101.5,NA,NA,27.5,33.0,10.94,NA,3.10,13,1.050,NA,129.0,134.5
2004,"Moore, James",PF-SF,78.50,198.0,22.59,0.0800,84.50,107.0,NA,NA,28.5,32.5,11.01,NA,3.21,NA,1.076,NA,135.5,139.5
2004,"Moore, Marcus",PG-SG,76.00,202.0,24.59,0.1480,81.00,101.5,NA,NA,25.0,30.0,11.31,NA,3.34,NA,1.066,NA,126.5,131.5
2004,"Morandais, Michel",SG-SF,75.75,205.0,25.12,0.0860,83.50,102.0,NA,NA,30.5,33.5,11.45,NA,3.22,16,1.102,NA,132.5,135.5
2004,"Nelson, Jameer",PG,71.00,199.0,27.75,0.0800,74.50,95.0,NA,NA,28.5,33.5,10.95,NA,3.14,15,1.049,NA,123.5,128.5
2004,"Nikagbatse, Misan",SG-PG,75.50,223.0,27.50,0.1290,82.00,102.0,NA,NA,27.5,32.5,11.27,NA,3.32,11,1.086,NA,129.5,134.5
2004,"Okafor, Emeka",C-PF,80.75,257.0,27.71,0.0530,88.00,110.5,NA,NA,31.5,34.0,12.32,NA,3.15,22,1.090,NA,142.0,144.5
2004,"Orr, Randall",PF-SF,81.00,19300.0%,20.68,0.0670,82.50,107.5,NA,NA,26.5,33.0,11.18,NA,3.27,6,1.019,NA,134.0,140.5
2004,"Page, Dylan",SF,79.50,239.0,26.58,0.1230,79.00,105.0,NA,NA,26.0,30.0,10.99,NA,3.40,17,0.994,NA,131.0,135.0
2004,"Paulding, Rickey",SG,74.75,210.0,26.42,0.0530,81.50,101.5,NA,NA,30.0,36.0,11.14,NA,3.17,17,1.090,NA,131.5,137.5
2004,"Pena, Kelvin",SG-PG,74.25,182.0,23.21,0.0860,78.50,99.5,NA,NA,27.5,32.5,11.50,NA,3.24,1,1.057,NA,127.0,132.0
2004,"Pickett, Tim",PG-SG,75.00,207.0,25.87,0.0600,79.50,100.5,NA,NA,NA,NA,NA,NA,NA,NA,1.060,NA,NA,NA
2004,"Quintero, Omar",PG,69.75,170.0,24.56,0.1410,71.50,92.5,NA,NA,25.0,29.0,11.37,NA,3.25,2,1.025,NA,117.5,121.5
2004,"Ramos, Peter",C,85.75,266.0,25.43,0.0670,89.50,111.5,NA,NA,24.0,26.5,12.61,NA,3.60,2,1.044,NA,135.5,138.0
2004,"Reiner, Jared",C-PF,82.00,246.0,25.72,0.1290,84.50,109.0,NA,NA,22.0,26.0,12.65,NA,3.56,15,1.030,NA,131.0,135.0
2004,"Roberts, Lawrence",PF,79.50,233.0,25.92,0.0930,81.50,106.5,NA,NA,27.5,33.0,12.52,NA,3.30,18,1.025,NA,134.0,139.5
2004,"Robinson, Bernard",SG-SF,77.25,208.0,24.50,0.0600,82.00,102.0,NA,NA,28.5,34.5,10.91,NA,3.17,14,1.061,NA,130.5,136.5
2004,"Robinson, Nate",PG,67.75,181.0,27.72,0.0670,73.00,91.5,NA,NA,35.5,43.5,10.75,NA,2.96,13,1.077,NA,127.0,135.0
2004,"Sanders, Aerick",PF,78.50,205.0,23.39,0.0670,83.50,106.0,NA,NA,24.5,30.5,11.98,NA,3.37,9,1.064,NA,130.5,136.5
2004,"Sato, Romain",SG,74.00,204.0,26.19,0.0600,83.00,102.5,NA,NA,31.5,35.5,11.27,NA,3.18,8,1.122,NA,134.0,138.0
2004,"Sekulic, Blagota",SF-PF,81.25,234.0,24.92,0.0930,83.00,107.0,NA,NA,23.5,31.5,10.93,NA,3.39,8,1.022,NA,130.5,138.5
2004,"Smith, J.R.",SG-SF,77.50,227.0,26.57,0.0670,82.00,104.0,NA,NA,29.0,35.5,10.93,NA,3.21,5,1.058,NA,133.0,139.5
2004,"Smith, Josh",SG-SF,79.00,221.0,24.89,0.0670,84.00,106.5,NA,NA,32.5,39.5,11.43,NA,3.24,12,1.063,NA,139.0,146.0
2004,"Snyder, Kirk",SG-SF,78.00,228.0,26.35,0.0930,81.00,104.0,NA,NA,30.0,35.0,10.79,NA,3.13,19,1.038,NA,134.0,139.0
2004,"Sow, Pape",PF-C,80.50,233.0,25.28,0.0930,86.00,108.5,NA,NA,28.0,31.5,12.13,NA,3.27,18,1.068,NA,136.5,140.0
2004,"Splitter, Tiago",C-PF,82.25,233.0,24.21,0.0530,86.00,109.5,NA,NA,26.0,31.5,11.65,NA,3.38,8,1.046,NA,135.5,141.0
2004,"Timmerrmans, Tom",PF-C,82.50,272.0,28.09,0.1520,83.00,107.5,NA,NA,23.0,26.5,13.13,NA,3.63,15,1.006,NA,130.5,134.0
2004,"Tomas, Marko",SG-PG,78.50,198.0,22.59,0.0930,79.00,103.5,NA,NA,32.0,31.5,11.80,NA,3.23,NA,1.006,NA,135.5,135.0
2004,"Udrih, Beno",PG,74.50,199.0,25.21,0.0930,76.50,98.0,NA,NA,NA,NA,NA,NA,NA,2,1.027,NA,NA,NA
2004,"Vroman, Jackson",PF-C,81.25,226.0,24.07,0.0670,84.00,105.5,NA,NA,29.5,33.5,10.75,NA,3.25,12,1.034,NA,135.0,139.0
2004,"West, Delonte",PG-SG,73.50,183.0,23.81,0.0670,78.00,99.5,NA,NA,30.0,35.0,11.20,NA,3.15,12,1.061,NA,129.5,134.5
2004,"Wilkins, Damien",SG-SF,76.50,222.0,26.67,0.0730,84.00,106.0,NA,NA,26.5,31.0,11.92,NA,3.15,15,1.098,NA,132.5,137.0
2004,"Williams, Mike",SF,77.50,197.0,23.06,0.0930,83.50,105.5,NA,NA,23.5,27.5,11.59,NA,3.42,NA,1.077,NA,129.0,133.0
2004,"Williams, Nate",PF-SF,80.50,240.0,26.04,0.1240,85.50,109.5,NA,NA,23.5,26.0,12.60,NA,3.35,1,1.062,NA,133.0,135.5
2004,"Wright, Rashad",PG,72.50,190.0,25.41,0.0800,82.00,98.5,NA,NA,28.5,32.5,11.15,NA,3.28,10,1.131,NA,127.0,131.0
2003,"Anagonye, Aloysius",PF,78.75,257.0,29.13,0.1050,86.50,106.0,NA,NA,31.0,34.5,12.93,NA,3.30,6,1.098,NA,137.0,140.5
2003,"Anderson, Rick",SF-PF,80.25,216.0,23.58,0.0990,83.00,106.5,NA,NA,26.0,30.5,11.23,NA,3.40,6,1.034,NA,132.5,137.0
2003,"Anthony, Carmelo",SF,78.25,233.0,26.75,0.0800,84.00,105.5,NA,NA,30.5,33.5,11.40,NA,3.15,7,1.073,NA,136.0,139.0
2003,"Beasley, Jerome",SF-PF,81.00,237.0,25.39,0.0990,84.50,107.0,NA,NA,27.0,32.0,11.36,NA,3.25,10,1.043,NA,134.0,139.0
2003,"Bell, Troy",PG,72.25,178.0,23.97,0.0530,77.00,97.5,NA,NA,34.5,41.0,10.89,NA,3.06,17,1.066,NA,132.0,138.5
2003,"Blanchard, LaVell",SF,78.00,205.0,23.69,0.1170,78.00,101.5,NA,NA,33.5,36.5,11.64,NA,3.38,12,1.000,NA,135.0,138.0
2003,"Bogans, Keith",SG,76.25,213.0,25.75,0.0800,81.25,101.0,NA,NA,29.5,35.0,11.43,NA,3.25,10,1.066,NA,130.5,136.0
2003,"Bonner, Matt",PF-SF,80.50,242.0,26.25,0.1360,80.75,105.5,NA,NA,27.0,32.0,11.52,NA,3.32,20,1.003,NA,132.5,137.5
2003,"Bosh, Chris",PF,82.25,225.0,23.38,0.0800,87.50,109.0,NA,NA,30.5,33.0,11.80,NA,3.30,9,1.064,NA,139.5,142.0
2003,"Boyette, Jermaine",PG-SG,73.00,187.0,24.67,0.0730,76.00,96.0,NA,NA,29.0,35.5,11.20,NA,3.07,14,1.041,NA,125.0,131.5
2003,"Camara, Souleymane",PF-SF,81.75,211.0,22.20,0.0990,86.25,109.0,NA,NA,28.5,34.5,11.51,NA,3.20,2,1.055,NA,137.5,143.5
2003,"Carroll, Matt",SG-SF,77.00,207.0,24.54,0.0670,78.50,98.5,NA,NA,29.0,33.5,11.11,NA,3.35,13,1.019,NA,127.5,132.0
2003,"Collison, Nick",PF,80.75,255.0,27.49,0.1700,85.50,108.0,NA,NA,28.0,33.0,11.62,NA,3.28,8,1.059,NA,136.0,141.0
2003,"Cook, Brian",PF-SF,81.50,234.0,24.77,0.1050,86.00,109.0,NA,NA,25.0,29.0,11.87,NA,3.45,6,1.055,NA,134.0,138.0
2003,"Cornette, Joel",PF-SF,80.25,239.0,26.09,0.1290,81.25,105.5,NA,NA,26.0,32.5,11.27,NA,3.14,13,1.012,NA,131.5,138.0
2003,"Daniels, Marquis",SG-PG,77.25,198.0,23.33,0.0400,82.00,103.5,NA,NA,30.5,35.0,11.62,NA,3.25,6,1.061,NA,134.0,138.5
2003,"Djuric, Aleksander",C-PF,82.00,253.0,26.45,0.1630,84.00,108.0,NA,NA,23.5,27.5,11.97,NA,3.65,3,1.024,NA,131.5,135.5
2003,"Douglas, Ruben",SG,75.50,193.0,23.80,0.0600,79.25,100.5,NA,NA,28.5,35.0,11.95,NA,3.27,9,1.050,NA,129.0,135.5
2003,"Dupree, Ronald",SF-SG,78.00,209.0,24.15,0.0670,80.25,101.0,NA,NA,37.5,41.5,11.09,NA,3.23,11,1.029,NA,138.5,142.5
2003,"English, Carl",SG-PG,76.00,201.0,24.46,0.0800,77.25,98.5,NA,NA,28.0,34.0,11.77,NA,3.32,11,1.016,NA,126.5,132.5
2003,"Ere, Ebi",SG,75.50,210.0,25.90,0.1410,82.50,102.0,NA,NA,29.5,33.5,11.38,NA,3.16,NA,1.093,NA,131.5,135.5
2003,"Estill, Marquis",PF-C,80.50,257.0,27.88,0.1170,88.00,108.0,NA,NA,30.0,36.0,12.92,NA,3.31,7,1.093,NA,138.0,144.0
2003,"Ford, T.J.",PG,71.00,162.0,22.59,0.0670,71.50,93.5,NA,NA,32.5,39.5,11.45,NA,3.20,0,1.007,NA,126.0,133.0
2003,"Gardner, Jason",PG,69.75,194.0,28.03,0.0930,73.00,92.0,NA,NA,30.5,35.0,10.62,NA,3.17,10,1.047,NA,122.5,127.0
2003,"Green, Willie",SG-PG,74.50,201.0,25.46,0.0800,79.25,100.0,NA,NA,28.5,28.5,11.86,NA,3.19,13,1.064,NA,128.5,128.5
2003,"Hamilton, Justin",PG-SG,75.00,217.0,27.12,0.0800,83.00,103.0,NA,NA,30.0,37.5,11.18,NA,3.18,17,1.107,NA,133.0,140.5
2003,"Hansen, Travis",SG,76.50,200.0,24.02,0.0600,78.50,100.5,NA,NA,31.5,35.0,10.72,NA,3.18,16,1.026,NA,132.0,135.5
2003,"Harvey, Trevor",C-PF,81.50,245.0,25.93,0.1050,85.00,109.5,NA,NA,29.5,32.0,11.85,NA,3.32,11,1.043,NA,139.0,141.5
2003,"Hatten, Marcus",PG,72.75,163.0,21.65,0.0400,78.25,98.0,NA,NA,29.5,37.5,11.50,NA,3.15,7,1.076,NA,127.5,135.5
2003,"Hinrich, Kirk",PG-SG,74.75,186.0,23.40,0.0530,78.00,98.5,NA,NA,29.0,33.5,10.98,NA,3.10,10,1.043,NA,127.5,132.0
2003,"Holman, Jerry",PF,80.75,232.0,25.01,0.0600,87.25,109.5,NA,NA,33.0,37.5,11.54,NA,3.24,11,1.080,NA,142.5,147.0
2003,"Hoskin, Sam",PF,79.25,261.0,29.21,NA,82.75,107.5,NA,NA,NA,NA,NA,NA,NA,24,1.044,NA,NA,NA
2003,"Howard, Josh",SF-SG,77.25,202.0,23.80,0.0600,86.00,105.5,NA,NA,33.0,36.5,10.89,NA,3.09,4,1.113,NA,138.5,142.0
2003,"Hunter, Brandon",PF,78.50,266.0,30.35,0.0800,86.75,105.5,NA,NA,32.5,35.0,11.13,NA,3.21,25,1.105,NA,138.0,140.5
2003,"Ibrahim, Sani",C-PF,80.50,229.0,24.84,0.0930,85.00,109.5,NA,NA,26.0,30.5,13.02,NA,3.40,12,1.056,NA,135.5,140.0
2003,"Ignerski, Michael",PF-SF,81.50,232.0,24.55,0.1050,82.75,107.0,NA,NA,26.5,33.0,11.21,NA,3.13,10,1.015,NA,133.5,140.0
2003,"Jackson, Robert",PF-C,79.75,254.0,28.08,0.1590,84.00,107.5,NA,NA,23.5,26.0,11.26,NA,3.25,15,1.053,NA,131.0,133.5
2003,"James, LeBron",SF-SG,79.25,245.0,27.42,0.0670,84.25,106.3,NA,NA,NA,NA,NA,NA,NA,NA,1.063,NA,NA,NA
2003,"Johnsen, Britton",SF-PF,82.00,212.0,22.16,0.0730,82.75,107.5,NA,NA,26.5,32.5,10.67,NA,3.08,13,1.009,NA,134.0,140.0
2003,"Jones, Dahntay",SG-SF,76.75,214.0,25.54,0.0260,81.00,102.5,NA,NA,30.0,39.5,10.91,NA,3.11,NA,1.055,NA,132.5,142.0
2003,"Jones, James",SF,79.25,218.0,24.40,0.0670,86.50,107.5,NA,NA,30.5,33.0,11.18,NA,3.19,9,1.091,NA,138.0,140.5
2003,"Kaman, Chris",C-PF,83.50,252.0,25.41,0.1630,83.75,110.5,NA,NA,23.5,30.5,11.33,NA,3.37,15,1.003,NA,134.0,141.0
2003,"Kapono, Jason",SG-SF,78.50,215.0,24.53,0.1170,78.50,102.0,NA,NA,23.5,30.0,11.04,NA,3.38,8,1.000,NA,125.5,132.0
2003,"Keep, Jason",C-PF,81.75,270.0,28.40,0.0860,84.50,106.5,NA,NA,29.5,34.0,11.18,NA,3.30,27,1.034,NA,136.0,140.5
2003,"King, Bernard",SG-PG,75.75,200.0,24.50,0.1290,77.50,98.5,NA,NA,28.0,33.5,11.37,NA,3.18,11,1.023,NA,126.5,132.0
2003,"Knight, Brandin",PG,71.75,190.0,25.95,0.1050,78.00,95.5,NA,NA,NA,NA,NA,NA,NA,6,1.087,NA,NA,NA
2003,"Korver, Kyle",SF,78.25,211.0,24.23,0.0670,81.50,102.5,NA,NA,25.5,31.5,11.42,NA,3.47,13,1.042,NA,128.0,134.0
2003,"Lang, James",C-PF,80.25,316.0,34.49,0.2140,90.25,110.0,NA,NA,24.5,32.0,14.01,NA,3.55,8,1.125,NA,134.5,142.0
2003,"Little, Donald",PF-C,81.50,229.0,24.24,0.0730,87.00,97.0,NA,NA,33.0,37.0,11.18,NA,3.20,18,1.067,NA,130.0,134.0
2003,"Marcus, Chris",C,84.00,334.0,33.28,0.2310,92.00,114.0,NA,NA,NA,NA,NA,NA,NA,12,1.095,NA,NA,NA
